metric_date,run_id,city,pollutant,total_records,null_rate,duplicate_rate,stale_rate,outlier_rate,flagged_rate,rejected_rate,pass_rate,quality_status
2024-01-13,run_4168eefe,torrepacheco,no2,1486,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-14,run_4168eefe,torrepacheco,no2,1482,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-15,run_4168eefe,torrepacheco,no2,1500,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-17,run_4168eefe,torrepacheco,no2,1488,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-19,run_4168eefe,torrepacheco,no2,1502,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-24,run_4168eefe,torrepacheco,no2,1569,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-26,run_4168eefe,torrepacheco,no2,1546,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-18,run_4168eefe,torrepacheco,no2,1476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-01,run_4168eefe,torrepacheco,no2,1452,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-14,run_4168eefe,torrepacheco,no2,1524,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-30,run_4168eefe,torrepacheco,no2,1575,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-02,run_4168eefe,torrepacheco,no2,1736,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-16,run_4168eefe,torrepacheco,no2,1594,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-20,run_4168eefe,torrepacheco,no2,1576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-01,run_4168eefe,torrepacheco,no2,1595,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-09,run_4168eefe,torrepacheco,no2,1587,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-11,run_4168eefe,torrepacheco,no2,1598,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-14,run_4168eefe,torrepacheco,no2,1623,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-02,run_4168eefe,torrepacheco,no2,1589,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-09,run_4168eefe,torrepacheco,no2,1659,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-15,run_4168eefe,torrepacheco,no2,1624,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-16,run_4168eefe,torrepacheco,no2,1643,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-24,run_4168eefe,torrepacheco,no2,1645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-26,run_4168eefe,torrepacheco,no2,1656,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-07-02,run_4168eefe,torrepacheco,no2,1654,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-07-04,run_4168eefe,torrepacheco,no2,1644,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-07-10,run_4168eefe,torrepacheco,no2,1648,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-07-22,run_4168eefe,torrepacheco,no2,1626,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-07-25,run_4168eefe,torrepacheco,no2,1628,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-10,run_4168eefe,torrepacheco,no2,1646,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-15,run_4168eefe,torrepacheco,no2,1656,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-17,run_4168eefe,torrepacheco,no2,1651,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-20,run_4168eefe,torrepacheco,no2,1659,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-21,run_4168eefe,torrepacheco,no2,1661,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-24,run_4168eefe,torrepacheco,no2,1641,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-30,run_4168eefe,torrepacheco,no2,1636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-02,run_4168eefe,torrepacheco,no2,1646,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-15,run_4168eefe,torrepacheco,no2,1553,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-03,run_4168eefe,torrepacheco,no2,1548,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-11,run_4168eefe,torrepacheco,no2,1546,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-06,run_4168eefe,torrepacheco,no2,66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-11,run_4168eefe,torrepacheco,no2,71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-14,run_4168eefe,torrepacheco,no2,59,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-29,run_4168eefe,torrepacheco,no2,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-30,run_4168eefe,torrepacheco,no2,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-01-02,run_4168eefe,torrepacheco,no2,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-01-07,run_4168eefe,torrepacheco,no2,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-01-19,run_4168eefe,torrepacheco,no2,288,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-01-22,run_4168eefe,torrepacheco,no2,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-02-01,run_4168eefe,torrepacheco,no2,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-02-04,run_4168eefe,torrepacheco,no2,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-02-06,run_4168eefe,torrepacheco,no2,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-02-16,run_4168eefe,torrepacheco,no2,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-02-20,run_4168eefe,torrepacheco,no2,1470,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-02-21,run_4168eefe,torrepacheco,no2,1472,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-02-26,run_4168eefe,torrepacheco,no2,1493,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-02-27,run_4168eefe,torrepacheco,no2,1499,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-03-05,run_4168eefe,torrepacheco,no2,1533,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-03-09,run_4168eefe,torrepacheco,no2,1524,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-03-19,run_4168eefe,torrepacheco,no2,1493,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-03-22,run_4168eefe,torrepacheco,no2,1457,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-03-27,run_4168eefe,torrepacheco,no2,1497,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-04-28,run_4168eefe,torrepacheco,no2,936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-05-18,run_4168eefe,torrepacheco,no2,1462,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-05-26,run_4168eefe,torrepacheco,no2,1476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-05-31,run_4168eefe,torrepacheco,no2,1412,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-06-03,run_4168eefe,torrepacheco,no2,1417,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-06-06,run_4168eefe,torrepacheco,no2,1419,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-06-08,run_4168eefe,torrepacheco,no2,1424,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-06-19,run_4168eefe,torrepacheco,no2,1394,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-07-20,run_4168eefe,torrepacheco,no2,1413,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-07-21,run_4168eefe,torrepacheco,no2,1410,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-07-26,run_4168eefe,torrepacheco,no2,1404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-08-13,run_4168eefe,torrepacheco,no2,1382,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-08-16,run_4168eefe,torrepacheco,no2,1407,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-08-20,run_4168eefe,torrepacheco,no2,1406,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-09-15,run_4168eefe,torrepacheco,no2,1387,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-04,run_4168eefe,torrepacheco,o3,1278,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-10,run_4168eefe,torrepacheco,o3,1086,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-24,run_4168eefe,torrepacheco,o3,1521,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-04,run_4168eefe,torrepacheco,o3,1277,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-12,run_4168eefe,torrepacheco,o3,1292,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-21,run_4168eefe,torrepacheco,o3,1261,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-24,run_4168eefe,torrepacheco,o3,1286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-11,run_4168eefe,torrepacheco,o3,1531,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-18,run_4168eefe,torrepacheco,o3,1639,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-22,run_4168eefe,torrepacheco,o3,1379,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-10-01,run_4168eefe,torrepacheco,o3,1357,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-10-20,run_4168eefe,torrepacheco,o3,923,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-11-01,run_4168eefe,torrepacheco,o3,1431,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-11-19,run_4168eefe,torrepacheco,o3,1056,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-12-17,run_4168eefe,torrepacheco,o3,1284,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-12-18,run_4168eefe,torrepacheco,o3,1290,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-12-27,run_4168eefe,torrepacheco,o3,1414,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-12-30,run_4168eefe,torrepacheco,o3,1469,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-17,run_4168eefe,torrepacheco,o3,1488,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-29,run_4168eefe,torrepacheco,o3,1475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-11,run_4168eefe,torrepacheco,o3,1538,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-29,run_4168eefe,torrepacheco,o3,1472,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-07,run_4168eefe,torrepacheco,o3,1419,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-09,run_4168eefe,torrepacheco,o3,1474,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-17,run_4168eefe,torrepacheco,o3,1532,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-20,run_4168eefe,torrepacheco,o3,1591,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-26,run_4168eefe,torrepacheco,o3,1553,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-29,run_4168eefe,torrepacheco,o3,1542,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-30,run_4168eefe,torrepacheco,o3,1592,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-01,run_4168eefe,torrepacheco,o3,1595,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-07,run_4168eefe,torrepacheco,o3,1625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-13,run_4168eefe,torrepacheco,o3,1606,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-27,run_4168eefe,torrepacheco,o3,1621,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-04,run_4168eefe,torrepacheco,o3,1618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-08,run_4168eefe,torrepacheco,o3,1631,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-09,run_4168eefe,torrepacheco,o3,1659,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-12,run_4168eefe,torrepacheco,o3,1667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-16,run_4168eefe,torrepacheco,o3,1643,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-20,run_4168eefe,torrepacheco,o3,1647,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-25,run_4168eefe,torrepacheco,o3,1628,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-07-05,run_4168eefe,torrepacheco,o3,1641,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-07-09,run_4168eefe,torrepacheco,o3,1656,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-07-26,run_4168eefe,torrepacheco,o3,1611,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-04,run_4168eefe,torrepacheco,o3,1657,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-07,run_4168eefe,torrepacheco,o3,1659,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-22,run_4168eefe,torrepacheco,o3,1648,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-25,run_4168eefe,torrepacheco,o3,1655,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-27,run_4168eefe,torrepacheco,o3,1629,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-28,run_4168eefe,torrepacheco,o3,1664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-31,run_4168eefe,torrepacheco,o3,1642,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-18,run_4168eefe,torrepacheco,o3,1638,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-19,run_4168eefe,torrepacheco,o3,1565,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-21,run_4168eefe,torrepacheco,o3,1579,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-23,run_4168eefe,torrepacheco,o3,1570,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-24,run_4168eefe,torrepacheco,o3,1548,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-02,run_4168eefe,torrepacheco,o3,1138,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-09,run_4168eefe,torrepacheco,o3,1543,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-12,run_4168eefe,torrepacheco,o3,1578,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-14,run_4168eefe,torrepacheco,o3,1559,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-18,run_4168eefe,torrepacheco,o3,1540,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-26,run_4168eefe,torrepacheco,o3,1584,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-06,run_4168eefe,torrepacheco,o3,1541,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-17,run_4168eefe,torrepacheco,o3,1545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-24,run_4168eefe,torrepacheco,o3,59,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-26,run_4168eefe,torrepacheco,o3,63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-06,run_4168eefe,torrepacheco,o3,66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-08,run_4168eefe,torrepacheco,o3,55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-09,run_4168eefe,torrepacheco,o3,69,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-13,run_4168eefe,torrepacheco,o3,64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-21,run_4168eefe,torrepacheco,o3,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-22,run_4168eefe,torrepacheco,o3,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-26,run_4168eefe,torrepacheco,o3,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-31,run_4168eefe,torrepacheco,o3,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-01-03,run_4168eefe,torrepacheco,o3,288,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-01-06,run_4168eefe,torrepacheco,o3,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-01-11,run_4168eefe,torrepacheco,o3,288,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-01-16,run_4168eefe,torrepacheco,o3,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-01-19,run_4168eefe,torrepacheco,o3,288,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-01-24,run_4168eefe,torrepacheco,o3,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-01-25,run_4168eefe,torrepacheco,o3,286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-02-23,run_4168eefe,torrepacheco,o3,1496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-03-02,run_4168eefe,torrepacheco,o3,1522,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-03-06,run_4168eefe,torrepacheco,o3,1538,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-03-11,run_4168eefe,torrepacheco,o3,1505,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-03-30,run_4168eefe,torrepacheco,o3,1519,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-04-03,run_4168eefe,torrepacheco,o3,1546,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-04-07,run_4168eefe,torrepacheco,o3,1507,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-04-08,run_4168eefe,torrepacheco,o3,1487,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-04-13,run_4168eefe,torrepacheco,o3,1494,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-04-14,run_4168eefe,torrepacheco,o3,1488,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-04-20,run_4168eefe,torrepacheco,o3,1475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-04-21,run_4168eefe,torrepacheco,o3,1523,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-04-27,run_4168eefe,torrepacheco,o3,1496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-05-01,run_4168eefe,torrepacheco,o3,1471,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-05-08,run_4168eefe,torrepacheco,o3,1402,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-05-22,run_4168eefe,torrepacheco,o3,1453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-05-25,run_4168eefe,torrepacheco,o3,1466,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-06-11,run_4168eefe,torrepacheco,o3,1398,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-06-21,run_4168eefe,torrepacheco,o3,1399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-06-25,run_4168eefe,torrepacheco,o3,1401,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-06-27,run_4168eefe,torrepacheco,o3,1412,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-06-28,run_4168eefe,torrepacheco,o3,1392,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-06-30,run_4168eefe,torrepacheco,o3,1423,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-07-22,run_4168eefe,torrepacheco,o3,1407,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-07-25,run_4168eefe,torrepacheco,o3,1426,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-08-01,run_4168eefe,torrepacheco,o3,1388,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-08-17,run_4168eefe,torrepacheco,o3,1421,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-08-27,run_4168eefe,torrepacheco,o3,1419,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-08-28,run_4168eefe,torrepacheco,o3,1397,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-09-05,run_4168eefe,torrepacheco,o3,1383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-09-07,run_4168eefe,torrepacheco,o3,1377,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-09-13,run_4168eefe,torrepacheco,o3,1396,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-09-19,run_4168eefe,torrepacheco,o3,1392,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-01,run_4168eefe,torrepacheco,so2,1207,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-12,run_4168eefe,torrepacheco,so2,406,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-26,run_4168eefe,torrepacheco,so2,1478,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-02,run_4168eefe,torrepacheco,so2,1247,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-16,run_4168eefe,torrepacheco,so2,1319,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-17,run_4168eefe,torrepacheco,so2,1322,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-20,run_4168eefe,torrepacheco,so2,1275,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-24,run_4168eefe,torrepacheco,so2,1286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-04,run_4168eefe,torrepacheco,so2,894,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-08,run_4168eefe,torrepacheco,so2,1365,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-10-09,run_4168eefe,torrepacheco,so2,1323,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-10-16,run_4168eefe,torrepacheco,so2,1478,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-10-17,run_4168eefe,torrepacheco,so2,1396,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-10-18,run_4168eefe,torrepacheco,so2,788,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-10-19,run_4168eefe,torrepacheco,so2,736,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-10-31,run_4168eefe,torrepacheco,so2,1355,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-11-02,run_4168eefe,torrepacheco,so2,1449,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-11-03,run_4168eefe,torrepacheco,so2,1435,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-11-11,run_4168eefe,torrepacheco,so2,1350,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-11-23,run_4168eefe,torrepacheco,so2,1325,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-11-25,run_4168eefe,torrepacheco,so2,1268,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-12-06,run_4168eefe,torrepacheco,so2,1320,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-12-07,run_4168eefe,torrepacheco,so2,1323,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-12-11,run_4168eefe,torrepacheco,so2,1317,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-01,run_4168eefe,torrepacheco,so2,1472,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-11,run_4168eefe,torrepacheco,so2,1470,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-12,run_4168eefe,torrepacheco,so2,1457,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-19,run_4168eefe,torrepacheco,so2,1502,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-21,run_4168eefe,torrepacheco,so2,1504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-23,run_4168eefe,torrepacheco,so2,1570,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-29,run_4168eefe,torrepacheco,so2,1475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-30,run_4168eefe,torrepacheco,so2,1475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-06,run_4168eefe,torrepacheco,so2,1485,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-21,run_4168eefe,torrepacheco,so2,1500,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-27,run_4168eefe,torrepacheco,so2,1467,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-28,run_4168eefe,torrepacheco,so2,1497,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-29,run_4168eefe,torrepacheco,so2,1472,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-03,run_4168eefe,torrepacheco,so2,1440,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-09,run_4168eefe,torrepacheco,so2,1474,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-10,run_4168eefe,torrepacheco,so2,1559,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-22,run_4168eefe,torrepacheco,so2,1532,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-26,run_4168eefe,torrepacheco,so2,1553,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-29,run_4168eefe,torrepacheco,so2,1542,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-11,run_4168eefe,torrepacheco,so2,1609,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-13,run_4168eefe,torrepacheco,so2,1618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-14,run_4168eefe,torrepacheco,so2,1625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
